,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217
116,0.4174284,0.3360099,0.19193989,0.08705036,0.35564053,0.24240422,0.36369193,0.351418,0.10678211,0.32941177,0.5622986,0.37554586,0.08230153,0.5439531,0.55359113,0.5523755,0.34835565,0.4109091,0.45367604,0.1633218,0.27136335,0.0,0.36741015,0.56526315,0.3951005,0.53351647,0.39757577,0.52494454,0.42611277,0.45245126,0.4483945,0.46062323,0.3692602,0.4740964,0.30852416,0.34739456,0.16909216,0.32786885,0.34683856,0.14154929,0.45048308,0.3435353,0.33964646,0.23725356,0.15636106,0.07478006,0.24177301,0.42062572,0.24194609,0.41501242,0.2790224,0.16030014,0.23657376,0.341859,0.41997662,0.29110685,0.3717562,0.37393424,0.4309912,0.4462299,0.2641142,0.63763064,0.33611825,0.4256472,0.43042988,0.5041459,0.6136364,0.6136364,0.29755178,0.2674951,0.4274627,0.33830845,0.49544936,0.40058997,0.6368631,0.38530466,0.22684564,0.4638273,0.3516896,0.21327968,0.2397351,0.31638044,0.39976484,0.5470683,0.25243348,0.31943592,0.3278585,0.5546039,0.3835701,0.3539147,0.35820895,0.38174018,0.4639535,0.3209799,0.38438967,0.42574257,0.3885072,0.41169155,0.45208701,0.41113892,0.43188405,0.39642859,0.40083632,0.50140214,0.36845347,0.36969697,0.38349515,0.33764634,0.3921801,0.41277352,0.43735632,0.4597701,0.41852286,0.4825547,0.45668387,0.46076697,1.0,0.52133983,0.3938132,0.4561111,0.47138643,0.4619666,0.33060968,0.4366279,0.42848903,0.48933783,0.40421686,0.3308176,0.42539498,0.22580644,0.25992063,0.37756333,0.49917263,0.43805572,0.4493743,0.44574097,0.44906324,0.35714287,0.33312884,0.39292252,0.5498695,0.4195923,0.3141593,0.4350348,0.3387704,0.46503496,0.43632075,0.49007374,0.481461,0.44994247,0.34497815,0.52472526,0.44444445,0.24048913,0.4782363,0.41843972,0.3079848,0.39397666,0.40777844,0.38490805,0.48761696,0.36956522,0.5129906,0.40454015,0.46974063,0.268556,0.32862645,0.4807481,0.3584788,0.37065637,0.5555556,0.3421376,0.44417912,0.45070422,0.4028352,0.5147929,0.4517647,0.42493796,0.42636102,0.4616279,0.43166766,0.49448732,0.48477885,0.4695052,0.43505746,0.4169697,0.5011261,0.4890017,0.4309327,0.4377907,0.52693963,0.42532855,0.48904267,0.50220025,0.39619273,0.45545724,0.43099415,0.38858858,0.22013423,0.41946697,0.50389755,0.44404975,0.2880922,0.33187774,0.43519062,0.36273292,0.46627906,0.40801457,0.33989835,0.39916217,0.32873276,0.24151696,0.3961799,0.42699245,0.42440802,0.48589894,0.52438354,0.3903904
117,0.4338109,0.39892346,0.19242707,0.09616634,0.3436406,0.27447337,0.39860547,0.41204533,0.125,0.35927442,0.6059344,0.38591385,0.09342105,0.60187596,0.5726316,0.53372276,0.39684394,0.41869688,0.46270332,0.18280254,0.29257908,0.0,0.3862711,0.6228748,0.38554913,0.5781915,0.4548652,0.55691487,0.46201813,0.47453833,0.5256917,0.5394075,0.3561004,0.4777465,0.3516949,0.4404908,0.1851145,0.3830303,0.366782,0.13662238,0.44022346,0.37937167,0.3573538,0.24984346,0.14987245,0.07460733,0.2624688,0.48979592,0.26531863,0.41206896,0.2834891,0.19706632,0.24843554,0.39424804,0.48462415,0.32648125,0.44825548,0.41973147,0.40319818,0.4126895,0.29591215,0.71160495,0.33827892,0.4503991,0.76797384,0.5617251,0.6853933,0.6853933,0.34311378,0.3187773,0.47190368,0.390681,0.5378289,0.43258426,0.7111001,0.42408675,0.28874597,0.4858882,0.37492642,0.2683706,0.2929293,0.2956989,0.44626698,0.6165254,0.2944069,0.35270193,0.35434008,0.6083551,0.3973395,0.3515258,0.38741916,0.41584158,0.48675495,0.36303827,0.4627813,0.48164877,0.38750723,0.41714948,0.48986486,0.41666666,0.54285717,0.43540126,0.44139507,0.5530757,0.39198607,0.4138131,0.4329055,0.38957962,0.44013682,0.47329122,0.49553072,0.46271187,0.45679012,0.49387527,0.5176076,0.48738083,0.52133983,1.0,0.4518732,0.5242507,0.5016873,0.4399093,0.38299155,0.47301057,0.47964305,0.5447598,0.4508102,0.36754176,0.45272526,0.2729544,0.25588414,0.42857143,0.5475936,0.4593382,0.5016538,0.49436936,0.47688022,0.3747851,0.4133574,0.43633178,0.62901556,0.51667607,0.34626865,0.47962034,0.38157895,0.4853672,0.4934248,0.54095656,0.5380054,0.49861035,0.3897497,0.5780749,0.49972206,0.25281602,0.52931505,0.4864397,0.36419,0.4478673,0.4623717,0.37449038,0.5646739,0.4223417,0.54864436,0.49221903,0.50607735,0.2490887,0.35138386,0.57929516,0.37478107,0.36127508,0.61760086,0.3718768,0.45378152,0.5002833,0.4568818,0.5914894,0.4729805,0.42536023,0.50564975,0.5002789,0.43241727,0.56054056,0.51039386,0.5234375,0.5059155,0.4211419,0.54121476,0.5321001,0.49253732,0.48820224,0.57591623,0.4466403,0.5038168,0.5798913,0.44833526,0.4974504,0.51268744,0.45157525,0.2517263,0.48361582,0.56358695,0.4765669,0.3564786,0.3888221,0.4878049,0.4115545,0.5174353,0.44721577,0.3840097,0.44815668,0.35100117,0.27465668,0.406682,0.48447204,0.43785632,0.49944568,0.58435994,0.43739182
118,0.37652645,0.3085554,0.16680096,0.08683975,0.29237288,0.2375,0.32284543,0.342068,0.1154193,0.3000703,0.43991178,0.30150068,0.09283088,0.42442498,0.43304843,0.40816328,0.3193393,0.33267716,0.36421725,0.16891892,0.24491334,0.0,0.30911583,0.4377014,0.32052162,0.44245228,0.3620339,0.41604155,0.35870966,0.37095752,0.3776267,0.410637,0.29280224,0.38620245,0.29602358,0.37665197,0.16220737,0.3449814,0.29931507,0.13648069,0.34076434,0.29650348,0.29616478,0.2504105,0.1319149,0.08744186,0.24060751,0.3761175,0.258498,0.35149863,0.22737819,0.17489539,0.21565495,0.35824177,0.3893229,0.24981844,0.34148,0.31300268,0.34144694,0.32404408,0.24415976,0.48831427,0.3045388,0.3580328,0.40998104,0.40521738,0.4816562,0.4816562,0.29765397,0.26522744,0.36239427,0.2944871,0.39808154,0.33055735,0.4885115,0.38683128,0.25286415,0.36123076,0.3307143,0.19055118,0.22663552,0.24431401,0.373764,0.46617398,0.2639319,0.3008415,0.3262307,0.451559,0.34277818,0.3080772,0.41136873,0.3220797,0.38036048,0.44595677,0.35568705,0.3570978,0.3301105,0.34583902,0.41655803,0.34662998,0.36409292,0.41505525,0.3617021,0.41330168,0.3351839,0.3454421,0.3610158,0.40164548,0.34888306,0.33845168,0.3967047,0.3572803,0.36967742,0.37352392,0.41361916,0.3791139,0.3938132,0.4518732,1.0,0.39831528,0.381761,0.36435643,0.35215452,0.39091492,0.37279597,0.4071642,0.34080422,0.3229091,0.37733418,0.22552858,0.2302984,0.32732132,0.4166179,0.37621203,0.37088916,0.39005736,0.3706734,0.2952253,0.32579505,0.3437077,0.46115974,0.38297874,0.3093314,0.3530143,0.31402004,0.38216957,0.3555133,0.40700483,0.41162515,0.39198497,0.2954704,0.44405594,0.37856257,0.2512275,0.4299815,0.39363816,0.2945055,0.3527797,0.35054874,0.30227745,0.42366865,0.36091298,0.43952802,0.37850162,0.40724546,0.23382697,0.3340858,0.41883886,0.3319179,0.3083512,0.45601335,0.31293464,0.36112893,0.3705104,0.3825682,0.4410755,0.38810742,0.34861767,0.37774983,0.38216957,0.35042182,0.4351962,0.38582677,0.38127294,0.37585992,0.34897554,0.4185629,0.4165659,0.39566928,0.3975594,0.44229677,0.35473412,0.38737097,0.43345112,0.37123746,0.40090382,0.37644047,0.35964912,0.20906201,0.37571886,0.4182891,0.38372093,0.30319148,0.31756273,0.3888889,0.3164469,0.38802245,0.34889928,0.3054755,0.36979866,0.30444127,0.23835833,0.33945578,0.36369386,0.36055776,0.39849624,0.42488533,0.33113456
119,0.38725194,0.35012594,0.18381344,0.10436714,0.33080807,0.24548495,0.3654321,0.35136816,0.10583942,0.33836478,0.5347849,0.3602987,0.0874722,0.5403959,0.5482262,0.5103758,0.34580013,0.3934822,0.45449066,0.16468115,0.30405405,0.0,0.35816264,0.5519958,0.3840352,0.5298013,0.3945122,0.49452955,0.42754492,0.47342995,0.45925495,0.48433876,0.35800892,0.43498817,0.32595965,0.36179632,0.17963225,0.34125963,0.35261193,0.1377841,0.3911267,0.33751568,0.31355402,0.23187414,0.13239437,0.07423905,0.25342464,0.4303351,0.26180837,0.38179597,0.25167784,0.174581,0.23626374,0.33083645,0.4331551,0.2822322,0.37606838,0.37746304,0.375076,0.375,0.28857717,0.6177052,0.3046232,0.40911818,0.47041592,0.5011111,0.5874233,0.5874233,0.3011436,0.29925525,0.41696537,0.35859874,0.5051903,0.4026206,0.61446977,0.4041514,0.24586777,0.4418066,0.3356207,0.21768707,0.24112526,0.27437055,0.4059524,0.5393319,0.2638889,0.35687023,0.32422122,0.55274487,0.36592865,0.3452457,0.34723085,0.38537794,0.44200808,0.3131695,0.39534885,0.44411415,0.3647059,0.39467162,0.4409171,0.37262124,0.42748982,0.3967587,0.41398177,0.48325893,0.36093944,0.3723209,0.3803419,0.3492163,0.38832638,0.41492537,0.451462,0.42584872,0.41318423,0.45242265,0.4516129,0.4334889,0.4561111,0.5242507,0.39831528,1.0,0.44230768,0.40503296,0.32700822,0.4297376,0.43407235,0.47619048,0.41061622,0.3255373,0.4175953,0.24695535,0.2777778,0.38362858,0.49033684,0.4301842,0.45177957,0.4498821,0.4254208,0.36217552,0.35813367,0.38470948,0.542364,0.44735312,0.31545338,0.43567252,0.35490072,0.43804035,0.41842723,0.4894346,0.49158248,0.45661038,0.33897242,0.50930995,0.44182026,0.2334471,0.47332576,0.43347383,0.31173828,0.3968944,0.46025878,0.36765635,0.5019586,0.3460591,0.50248754,0.43870193,0.4579493,0.24899329,0.31474358,0.48665184,0.3602015,0.3335439,0.53801167,0.34534162,0.4059754,0.43702403,0.39988115,0.5385038,0.4355217,0.38480243,0.43855563,0.44553882,0.40919954,0.47912088,0.47556067,0.45941278,0.44827586,0.41575092,0.48374438,0.47911963,0.40807962,0.43760985,0.53573376,0.41651705,0.47723344,0.5339367,0.38324422,0.4207777,0.45041817,0.4050245,0.21966101,0.4496124,0.50252104,0.46666667,0.29752603,0.33839342,0.4232122,0.35093167,0.43438396,0.37724552,0.33888534,0.41230208,0.33100826,0.2462888,0.3759951,0.43683589,0.3975976,0.4475202,0.50408274,0.42431763
120,0.40917906,0.32262295,0.1800738,0.09550562,0.41298145,0.27199414,0.3672131,0.38617885,0.12388664,0.32166445,0.48229614,0.3572841,0.09298532,0.5046474,0.49607182,0.47725964,0.38142952,0.3871583,0.3947529,0.16199848,0.26793247,0.0,0.3767535,0.51554126,0.42415923,0.49266365,0.38550353,0.46102074,0.4293857,0.4198895,0.42429683,0.44761905,0.41513437,0.46280992,0.31340206,0.35881957,0.1872111,0.33152175,0.3212903,0.13374327,0.35985532,0.34293368,0.3147039,0.21922797,0.15793589,0.07404394,0.28045112,0.4296342,0.25848377,0.37741935,0.27888152,0.18250951,0.24109793,0.3295756,0.44164038,0.29460582,0.43619177,0.37908497,0.38997397,0.36188704,0.2992069,0.5672981,0.33310345,0.43447384,0.44951338,0.49796394,0.5422061,0.5422061,0.35855728,0.31185943,0.4437299,0.34630874,0.4674941,0.37871286,0.5631553,0.36323714,0.2422452,0.40990454,0.3276203,0.21920821,0.2561863,0.25305292,0.39426076,0.52258784,0.30600291,0.3590786,0.3180593,0.50875276,0.38309115,0.33851352,0.37054473,0.40693796,0.6460791,0.3196224,0.45114753,0.42627013,0.38929766,0.4439157,0.44079354,0.4050633,0.4205379,0.39240506,0.40421456,0.6203585,0.3597641,0.38079688,0.3857143,0.35632953,0.39141414,0.42684478,0.43335363,0.46258065,0.41947564,0.48584014,0.44156626,0.44451332,0.47138643,0.5016873,0.381761,0.44230768,1.0,0.41273886,0.30963457,0.41337386,0.4050633,0.485782,0.40064102,0.3465482,0.402327,0.28539327,0.30489615,0.40380827,0.4892878,0.405672,0.44437763,0.43419436,0.43499693,0.36018336,0.34773937,0.41616964,0.5295393,0.43963414,0.33402348,0.44416875,0.34597155,0.44566545,0.42857143,0.47678572,0.47236764,0.45823097,0.35171485,0.48699096,0.45143557,0.22181818,0.49636364,0.42118537,0.30210456,0.3788174,0.3931677,0.43017545,0.47462514,0.36447978,0.47467273,0.40545568,0.4631771,0.25834543,0.31600547,0.4632184,0.35172874,0.37016574,0.5206157,0.33007175,0.41973767,0.44292805,0.4080859,0.5292096,0.46498424,0.40313113,0.4754408,0.43515152,0.3897883,0.46320593,0.4772865,0.44191617,0.42571256,0.45165563,0.4771395,0.4827586,0.3992629,0.4355336,0.4916759,0.41324922,0.44569734,0.4864865,0.39568803,0.44881397,0.43722674,0.41846758,0.23760177,0.42310068,0.47092688,0.43402126,0.29853863,0.3576792,0.41687194,0.3580902,0.45766872,0.39473686,0.32904536,0.4060295,0.33063427,0.2712491,0.39381987,0.4445836,0.39152434,0.4416213,0.48926553,0.4029754
121,0.36940548,0.32235458,0.16218354,0.08810572,0.29621848,0.22239147,0.3191633,0.32046863,0.11722913,0.29212707,0.44432256,0.33034483,0.08715184,0.4623536,0.43438914,0.41958043,0.33471075,0.344692,0.36628643,0.17180984,0.24664679,0.0,0.31898907,0.4711014,0.3340192,0.4470656,0.33816743,0.41428572,0.38296488,0.40115532,0.3906057,0.40881273,0.30292478,0.39077514,0.27487472,0.3084886,0.14158577,0.29787233,0.31279945,0.12552302,0.35069886,0.2877747,0.2927171,0.20625,0.14008439,0.08675799,0.22317263,0.36683416,0.25720966,0.33666667,0.24169885,0.16136919,0.21783741,0.3222849,0.40117034,0.24162509,0.3260292,0.33243608,0.47752395,0.31716657,0.25619835,0.5017439,0.29062277,0.36109304,0.4054897,0.45017794,0.48643005,0.48643005,0.2931408,0.2667683,0.36451614,0.2982699,0.40813884,0.33630574,0.499001,0.35208473,0.20496894,0.37839505,0.28776488,0.19485581,0.2229885,0.2442029,0.3686606,0.46478873,0.24454477,0.30731708,0.27603075,0.46651787,0.3306233,0.27567196,0.3231623,0.32907993,0.44180065,0.3181818,0.3905207,0.37294564,0.32719836,0.3391538,0.3816121,0.35085323,0.39301586,0.35826772,0.3505222,0.45427012,0.33585164,0.3478261,0.34767988,0.328892,0.35114005,0.3623469,0.36923078,0.3707505,0.36473584,0.39089775,0.39261538,0.37585992,0.4619666,0.4399093,0.36435643,0.40503296,0.41273886,1.0,0.28382146,0.37531328,0.37133956,0.39882353,0.32409793,0.31994262,0.37055838,0.24783635,0.23690204,0.33866668,0.44155845,0.37732223,0.3879047,0.3771107,0.40421456,0.32719836,0.31827658,0.354251,0.44886976,0.4040277,0.29618979,0.38587642,0.29477352,0.4013776,0.362776,0.39857227,0.41735536,0.39987522,0.29476583,0.42636988,0.3695122,0.2071651,0.4384994,0.3554563,0.27169275,0.34051144,0.35709697,0.3140496,0.41516036,0.31672356,0.4192618,0.35596448,0.40804952,0.21515152,0.29718006,0.42034099,0.3354386,0.30471498,0.45957917,0.30843043,0.37813506,0.3881163,0.38365194,0.4481186,0.39795917,0.34823215,0.41768098,0.38919926,0.35350934,0.42564404,0.3867868,0.39242053,0.38986233,0.36195508,0.40670982,0.4046346,0.34924623,0.3826306,0.4427524,0.3656958,0.3916717,0.43232206,0.35359478,0.42088196,0.37058082,0.33071896,0.21226415,0.39180538,0.41978922,0.36985433,0.2570601,0.30823365,0.37928843,0.28380188,0.43974358,0.40605643,0.31586504,0.35213116,0.29992944,0.22307692,0.35006785,0.40723982,0.36453527,0.40461347,0.44688222,0.352122
122,0.29432878,0.26153848,0.16714422,0.102678575,0.24824902,0.27631578,0.2755788,0.32565528,0.12208657,0.26677066,0.36342856,0.25898203,0.10309278,0.3579188,0.34016395,0.33231893,0.28203183,0.28105038,0.30040872,0.13752456,0.2508772,0.0,0.25297618,0.35789475,0.26433358,0.35645932,0.35383448,0.35194173,0.3028413,0.32875773,0.33533335,0.33095855,0.25405404,0.30175912,0.31111112,0.3472222,0.19140226,0.30180922,0.26495078,0.11585366,0.28875172,0.27686274,0.26904762,0.23406279,0.14641744,0.081422016,0.22324723,0.3358726,0.22182469,0.31882972,0.25437787,0.16059114,0.19888991,0.32250202,0.3427164,0.24376039,0.32475397,0.2846553,0.26474822,0.29878485,0.2263339,0.3835,0.29235882,0.31316727,0.34180602,0.33861145,0.38794023,0.38794023,0.26661196,0.24340948,0.30995792,0.31902835,0.36487362,0.30535966,0.3818364,0.27738264,0.28444883,0.3108911,0.30334395,0.18853974,0.25139147,0.21991701,0.3121469,0.3824912,0.29916897,0.25986078,0.27647534,0.37075418,0.2690318,0.27503973,0.31930104,0.28582034,0.3030699,0.2721417,0.31707317,0.2884873,0.2888552,0.32952815,0.33814433,0.27259368,0.33264887,0.34340456,0.2876325,0.34877896,0.2719101,0.29433683,0.33106062,0.31945556,0.28390723,0.31131414,0.3364865,0.30795848,0.31736112,0.31564987,0.31421122,0.33401638,0.33060968,0.38299155,0.35215452,0.32700822,0.30963457,0.28382146,1.0,0.34067446,0.3167116,0.3470291,0.3452381,0.25928855,0.30224642,0.21616712,0.21869488,0.27608696,0.33191746,0.34108528,0.32266492,0.33995888,0.29614875,0.26300147,0.3253012,0.34351146,0.360601,0.33065057,0.27645612,0.31557652,0.30551052,0.31332454,0.32387543,0.35131663,0.3412204,0.34116858,0.26687354,0.34688994,0.3488529,0.2350711,0.32909784,0.34455588,0.29170159,0.33716476,0.29673386,0.26311788,0.3633521,0.363047,0.36162362,0.35193133,0.31537962,0.2126899,0.30658785,0.3675914,0.26993865,0.25841817,0.38172355,0.2843895,0.2862958,0.29673985,0.2887961,0.364069,0.31596753,0.28550723,0.34289616,0.33266398,0.29539105,0.33659133,0.31925783,0.3414795,0.3613793,0.28450108,0.38079897,0.37646294,0.3303009,0.33105803,0.35146198,0.30006978,0.32326478,0.35543278,0.31317493,0.3233492,0.34922862,0.3400749,0.19685768,0.31535837,0.341133,0.31774417,0.32120675,0.31591836,0.35397607,0.28637412,0.33177882,0.3109489,0.26981586,0.30952382,0.28009632,0.23324151,0.29015544,0.32646048,0.29935852,0.351752,0.35512897,0.313783
123,0.36692014,0.35738596,0.20489296,0.10180624,0.32655826,0.26160648,0.37192282,0.35227272,0.17066896,0.31080186,0.503017,0.3368352,0.0975,0.48881614,0.49575552,0.45563823,0.35790172,0.3527569,0.39175892,0.15508021,0.29172716,0.0,0.33639345,0.5072542,0.36164564,0.4730337,0.36899424,0.47542858,0.40150565,0.4083641,0.43719512,0.43307555,0.3364865,0.40704137,0.3428165,0.3424933,0.18872356,0.35834503,0.33223686,0.1496437,0.38781852,0.34100136,0.32317072,0.24415976,0.14352942,0.08173478,0.26220888,0.42866084,0.25639153,0.3669903,0.27889633,0.18484145,0.24246988,0.3355795,0.3945746,0.28581363,0.38603425,0.3676278,0.3661061,0.36112854,0.28447655,0.55273634,0.31452167,0.39796567,0.42598188,0.47174165,0.5279214,0.5279214,0.34896943,0.2791034,0.4326241,0.36947513,0.45218417,0.43461287,0.5508982,0.36507937,0.2596811,0.42162818,0.3480027,0.24054463,0.30198777,0.27019498,0.3764779,0.5005543,0.29200295,0.33176628,0.32578877,0.4912759,0.3580328,0.3392613,0.35234898,0.39531773,0.41933534,0.32375085,0.397575,0.40073755,0.36751,0.3858839,0.41861898,0.3633987,0.42741936,0.38662422,0.3711405,0.45898777,0.35804102,0.3783784,0.37793735,0.3454301,0.37863463,0.42673522,0.43684536,0.4329502,0.39813665,0.42822236,0.43897995,0.40585008,0.4366279,0.47301057,0.39091492,0.4297376,0.41337386,0.37531328,0.34067446,1.0,0.3928787,0.45491803,0.37531808,0.39870688,0.4177611,0.27966744,0.2561505,0.36716226,0.48543122,0.39665842,0.41186944,0.42442936,0.41299018,0.33636954,0.37260273,0.40745673,0.5162513,0.43876922,0.31452167,0.4254793,0.33130082,0.42987806,0.41246107,0.46222487,0.44470045,0.42917934,0.33355704,0.46982515,0.43563148,0.24586466,0.4594272,0.37971553,0.30779848,0.38547856,0.39184952,0.35690236,0.47411287,0.34656084,0.5017544,0.41132075,0.44215626,0.250731,0.32751396,0.49910873,0.35080644,0.3790436,0.5137969,0.33598408,0.3846154,0.43847597,0.39620253,0.48958918,0.41476923,0.42056075,0.43033293,0.43688726,0.3875628,0.44925883,0.43895176,0.45782396,0.41692027,0.3903846,0.46623605,0.45352942,0.4014916,0.4187192,0.47318962,0.41390306,0.42612293,0.47836122,0.40064308,0.43356207,0.4087817,0.38258064,0.2812743,0.38410193,0.47209302,0.39606395,0.29061624,0.35492763,0.4087817,0.3419483,0.46058348,0.41168746,0.3749114,0.3859425,0.33219412,0.24322344,0.36701435,0.41161928,0.39640796,0.41232795,0.4922901,0.37037036
124,0.36037737,0.31926122,0.17533432,0.09682669,0.3145917,0.24583031,0.32904884,0.32874918,0.10743134,0.3121693,0.4819212,0.31656995,0.094292805,0.49290392,0.45870045,0.45657143,0.3318182,0.34639305,0.39287907,0.1712963,0.2507003,0.0,0.34296978,0.50966704,0.33984375,0.45676276,0.3537587,0.45556805,0.37846154,0.39489672,0.42349398,0.42226148,0.3253173,0.39608803,0.30710834,0.31651375,0.18048024,0.31907672,0.3196881,0.1390625,0.38723668,0.3148148,0.30687124,0.19985518,0.14643696,0.071546055,0.24336283,0.4008568,0.22065064,0.36293435,0.2408075,0.16780561,0.23489933,0.328877,0.39141104,0.26448533,0.346522,0.3590909,0.33543506,0.3683218,0.25175315,0.5534029,0.2876344,0.38331243,0.41846523,0.4403153,0.52944213,0.52944213,0.3014354,0.2606534,0.38902742,0.32071713,0.42378753,0.3775701,0.55234295,0.37763578,0.22067448,0.40647483,0.32251656,0.20145985,0.23215573,0.26819128,0.3767846,0.47686446,0.26124197,0.326,0.29698998,0.4760366,0.35221353,0.31723675,0.34107497,0.3540453,0.3976261,0.29592517,0.3725,0.38233516,0.32989025,0.35935482,0.39733496,0.34793815,0.4015796,0.3635228,0.37752524,0.43493152,0.33463034,0.35728157,0.34327412,0.32279316,0.36261684,0.37068966,0.3958209,0.3906057,0.38636363,0.42492402,0.40508574,0.41727942,0.42848903,0.47964305,0.37279597,0.43407235,0.4050633,0.37133956,0.3167116,0.3928787,1.0,0.45417395,0.35924765,0.30898124,0.380085,0.24105187,0.2669091,0.35700575,0.44431883,0.4214824,0.4238806,0.40815085,0.41493267,0.32646492,0.3241107,0.33838382,0.49759743,0.40191388,0.2902357,0.4048632,0.3148766,0.40190816,0.39191672,0.43422586,0.44565842,0.405486,0.32778147,0.4707207,0.3909198,0.20072202,0.4280722,0.38944098,0.28881356,0.34418902,0.38260868,0.32960525,0.45308924,0.3372626,0.46666667,0.39664805,0.4140995,0.24600871,0.28677464,0.45094663,0.32544377,0.3104597,0.49646163,0.3276428,0.37226278,0.3884546,0.37476695,0.4862745,0.3736591,0.34552333,0.39615846,0.41286057,0.36223862,0.446084,0.43738872,0.4257603,0.42665038,0.3827082,0.43685418,0.4351101,0.3803419,0.40084898,0.48471373,0.37817731,0.43731433,0.46158224,0.3556797,0.3904647,0.4151177,0.36098796,0.20451237,0.4004899,0.44863012,0.39631903,0.27079037,0.3137908,0.3909866,0.3171206,0.41004184,0.3680203,0.2981988,0.3705104,0.31296173,0.24125364,0.35241157,0.37868753,0.38427395,0.41591862,0.46804932,0.36202532
125,0.4121907,0.34465718,0.19012178,0.09240688,0.34993696,0.27095908,0.39614427,0.39267677,0.112068966,0.34307024,0.5465608,0.36553845,0.10864745,0.55058575,0.5408942,0.5169727,0.35688186,0.40155596,0.4362889,0.17626648,0.27966103,0.0,0.35592186,0.5742887,0.36864665,0.53362495,0.3984328,0.53185594,0.43612596,0.4581368,0.47760326,0.49308756,0.350625,0.44340175,0.33268982,0.41123307,0.1903429,0.36246786,0.34798536,0.14255765,0.4136922,0.34723085,0.3375078,0.2391892,0.1483555,0.07480029,0.26820967,0.44042057,0.24786885,0.41230768,0.2885268,0.17869416,0.2486376,0.34138787,0.42732048,0.2942675,0.4566879,0.39263803,0.37920672,0.3953764,0.27984345,0.63970226,0.32973316,0.44276196,0.46994218,0.51272124,0.59775966,0.59775966,0.32971245,0.31359354,0.44184652,0.36055276,0.5008518,0.39976552,0.63568586,0.39868104,0.25391424,0.45669746,0.35959974,0.22348994,0.259012,0.2799745,0.40965274,0.5579515,0.27894738,0.34034654,0.3426396,0.55626667,0.36938033,0.37596402,0.3660659,0.3768204,0.45350173,0.31327543,0.42522523,0.43056363,0.38857853,0.39608803,0.44083527,0.39117107,0.44418603,0.3939752,0.41852075,0.4983296,0.3628049,0.37734705,0.4030581,0.35798633,0.416417,0.42780748,0.457971,0.42764705,0.42589337,0.48119858,0.45553023,0.45020384,0.48933783,0.5447598,0.4071642,0.47619048,0.485782,0.39882353,0.3470291,0.45491803,0.45417395,1.0,0.4135021,0.3379397,0.4211137,0.251501,0.27508307,0.4193947,0.49534756,0.44378698,0.45899773,0.4684738,0.44289854,0.36070558,0.366875,0.41180086,0.55636746,0.45722544,0.34338897,0.449039,0.3425,0.44788086,0.44287395,0.49547,0.49666294,0.47069067,0.36908516,0.50919914,0.44501424,0.24156545,0.49290177,0.4674772,0.31685677,0.4103832,0.40855804,0.36267823,0.5002761,0.36553845,0.51486784,0.46735188,0.4744106,0.27972972,0.31982267,0.50333333,0.35537702,0.35696203,0.5697425,0.3507371,0.41865888,0.44032446,0.41110456,0.52560645,0.45657277,0.4177914,0.45692667,0.46550724,0.41287655,0.4939693,0.46093312,0.4775604,0.46756282,0.40669855,0.4980436,0.49184936,0.45465395,0.456942,0.53862774,0.43027413,0.48258138,0.50907093,0.40535715,0.42504308,0.46662694,0.42874694,0.2311828,0.4468585,0.5159129,0.45406047,0.32073012,0.35327455,0.43498543,0.3739888,0.44914284,0.38210902,0.33943218,0.42114803,0.3283489,0.31837308,0.3893967,0.43430233,0.42340168,0.4733488,0.5396476,0.39628297
